msg_count,unique_ids,id_entropy,payload_entropy,iat_mean,iat_std,iat_min,iat_max,label
7.0,3.0,1.3787834934861753,1.3787834934861753,0.011260350545247396,0.007361058192049388,0.003957033157348633,0.020570039749145508,0.0
8.0,3.0,1.2987949406953985,1.75,0.012534993035452706,0.00758989601759774,0.004358053207397461,0.020602941513061523,0.0
8.0,3.0,1.2987949406953985,1.75,0.012488126754760742,0.007638713995898932,0.004634857177734375,0.020565032958984375,0.0
8.0,3.0,1.2987949406953985,1.75,0.012414693832397461,0.007677318345139961,0.004879951477050781,0.020533084869384766,0.0
9.0,4.0,1.657742726504889,2.0588138903312014,0.011454880237579346,0.007591143317944167,0.0045468807220458984,0.020531892776489258,0.0
8.0,3.0,1.2987949406953985,1.75,0.01231701033455985,0.00779141879916173,0.004199028015136719,0.020524024963378906,0.0
8.0,3.0,1.2987949406953985,1.75,0.012251581464494978,0.007916133536671229,0.0036389827728271484,0.020631074905395508,0.0
7.0,3.0,1.1488348542809166,1.6644977792004612,0.013685504595438639,0.00764050541512921,0.004694938659667969,0.02057194709777832,0.0
7.0,3.0,1.3787834934861753,1.8423709931771084,0.013127485911051432,0.007189935410469716,0.004106998443603516,0.02053689956665039,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011725561959402902,0.007769477105052243,0.0028679370880126953,0.02063298225402832,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011760575430733817,0.007866011097549738,0.002501964569091797,0.0204770565032959,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011698995317731584,0.008633916436342018,0.0007951259613037109,0.020599842071533203,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011744294847760881,0.00895490598008242,0.00022602081298828125,0.020607948303222656,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011922291346958705,0.008816545808564816,0.0015969276428222656,0.020550012588500977,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.012095417295183455,0.008776048271269012,0.002248048782348633,0.020519018173217773,0.0
9.0,4.0,1.657742726504889,2.197159723424149,0.012188374996185303,0.008509248054216661,0.0021619796752929688,0.021132946014404297,0.0
7.0,3.0,1.3787834934861753,1.9502120649147467,0.011397997538248697,0.009467045392118255,0.00046896934509277344,0.020555973052978516,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011679717472621374,0.008617196515728955,0.00028705596923828125,0.020553112030029297,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.01173159054347447,0.008478847233017003,0.0003001689910888672,0.020502090454101562,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011736154556274414,0.008380581900196672,0.00026702880859375,0.020608901977539062,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011749982833862305,0.008228547409203937,0.0005941390991210938,0.02072882652282715,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011716570172991072,0.008022338987307335,0.0010271072387695312,0.020604848861694336,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011846882956368583,0.007984090431610422,0.0017540454864501953,0.02092909812927246,0.0
7.0,3.0,1.3787834934861753,1.8423709931771084,0.01048266887664795,0.00702841073961123,0.0026450157165527344,0.021038055419921875,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011707442147391183,0.0074165517918093156,0.0028879642486572266,0.020555973052978516,0.0
9.0,4.0,1.657742726504889,2.197159723424149,0.010238498449325562,0.006714636152161674,0.0030069351196289062,0.020521163940429688,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011703014373779297,0.007327404154525028,0.0032320022583007812,0.0205080509185791,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011705296380179269,0.007308941657032713,0.0034999847412109375,0.020509004592895508,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.0117405823298863,0.007294136260409403,0.0037190914154052734,0.02061295509338379,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011843136378696986,0.007521381048146382,0.003804922103881836,0.020982980728149414,0.0
7.0,3.0,1.3787834934861753,1.8423709931771084,0.012510339419047037,0.008310891137541895,0.003286123275756836,0.020988941192626953,0.0
8.0,3.0,1.2987949406953985,1.75,0.013349294662475586,0.009265365273493238,0.0005340576171875,0.02096700668334961,0.0
8.0,3.0,1.2987949406953985,1.75,0.01313955443246024,0.00929176798121547,0.0002541542053222656,0.020520925521850586,0.0
8.0,3.0,1.2987949406953985,1.75,0.01307828085763114,0.009229441098054908,0.0004749298095703125,0.020539045333862305,0.0
7.0,3.0,1.1488348542809166,1.6644977792004612,0.014492193857828775,0.009122255607409507,0.0007700920104980469,0.020611047744750977,0.0
9.0,4.0,1.657742726504889,2.0588138903312014,0.012210994958877563,0.008785370883132035,0.0011439323425292969,0.020519018173217773,0.0
7.0,2.0,0.863120568566631,1.3787834934861753,0.015604694684346518,0.0077865411172130744,0.0014078617095947266,0.020566940307617188,0.0
8.0,3.0,1.2987949406953985,1.75,0.014093126569475447,0.008093071042778892,0.001669168472290039,0.02056097984313965,0.0
7.0,3.0,1.3787834934861753,1.3787834934861753,0.013110677401224772,0.008092581993315204,0.0021131038665771484,0.020574092864990234,0.0
8.0,3.0,1.2987949406953985,1.2987949406953985,0.011713436671665736,0.00822745551179451,0.002371072769165039,0.020509004592895508,0.0
8.0,3.0,1.2987949406953985,1.2987949406953985,0.011735541479928153,0.008169927950100157,0.002435922622680664,0.02056884765625,0.0
8.0,3.0,1.2987949406953985,1.2987949406953985,0.011737142290387834,0.00821902756371785,0.0017211437225341797,0.020639896392822266,0.0
8.0,3.0,1.2987949406953985,1.2987949406953985,0.011732850755964006,0.008193267016066787,0.0010728836059570312,0.020654916763305664,0.0
8.0,3.0,1.2987949406953985,1.2987949406953985,0.011705875396728516,0.008182153478195826,0.0003681182861328125,0.020515918731689453,0.0
8.0,3.0,1.2987949406953985,1.2987949406953985,0.01173227173941476,0.008167909339007967,0.00022602081298828125,0.02056288719177246,0.0
9.0,4.0,1.657742726504889,1.657742726504889,0.010327249765396118,0.008446449235725231,0.0005669593811035156,0.02051401138305664,0.0
7.0,3.0,1.3787834934861753,1.3787834934861753,0.01042016347249349,0.007670744492143536,0.0009520053863525391,0.02054119110107422,0.0
8.0,3.0,1.2987949406953985,1.75,0.011707850864955358,0.007661003187643027,0.0013518333435058594,0.020509958267211914,0.0
8.0,3.0,1.2987949406953985,1.75,0.01169586181640625,0.007517559790486703,0.0018429756164550781,0.020557880401611328,0.0
8.0,3.0,1.2987949406953985,1.75,0.011711563382829939,0.0073847765179961816,0.0023369789123535156,0.020509004592895508,0.0
8.0,3.0,1.2987949406953985,1.75,0.011730296271187919,0.007286601808826397,0.0027577877044677734,0.020601987838745117,0.0
8.0,3.0,1.2987949406953985,1.75,0.011715548379080636,0.007187230748087701,0.002753019332885742,0.020531892776489258,0.0
8.0,3.0,1.2987949406953985,1.75,0.011722428458077567,0.00706586116549805,0.0023581981658935547,0.020535945892333984,0.0
8.0,3.0,1.2987949406953985,1.75,0.011752843856811523,0.007391564978949533,0.0010199546813964844,0.02051997184753418,0.0
7.0,3.0,1.3787834934861753,1.8423709931771084,0.01204681396484375,0.008028730982205613,0.0006780624389648438,0.020514965057373047,0.0
9.0,4.0,1.657742726504889,2.197159723424149,0.011569619178771973,0.008361496089244316,0.00035381317138671875,0.02053093910217285,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.013284410749162947,0.007978246100977783,0.0004220008850097656,0.020613908767700195,0.0
7.0,3.0,1.1488348542809166,1.8423709931771084,0.013749996821085611,0.008438826146399481,0.0006501674652099609,0.02067708969116211,0.0
8.0,3.0,1.2987949406953985,1.75,0.013551712036132812,0.0077444184370407156,0.0012729167938232422,0.021213054656982422,0.0
8.0,3.0,1.2987949406953985,1.75,0.013782126562935966,0.007256426802014314,0.003184080123901367,0.02106308937072754,0.0
7.0,3.0,1.3787834934861753,1.8423709931771084,0.012929836908976236,0.006981794796904189,0.005331993103027344,0.02098703384399414,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.0119084290095738,0.0072429662815343505,0.0044209957122802734,0.02097916603088379,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011983701160975866,0.008068256888206676,0.0023381710052490234,0.02097296714782715,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011865002768380302,0.009088707744639,0.0004029273986816406,0.020734071731567383,0.0
7.0,3.0,1.3787834934861753,1.9502120649147467,0.010498801867167154,0.008805355650922261,0.0004620552062988281,0.02056598663330078,0.0
9.0,4.0,1.657742726504889,2.197159723424149,0.01041463017463684,0.00659697932138787,0.0017781257629394531,0.018921852111816406,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011972154889787947,0.007496482677671955,0.0031130313873291016,0.021000146865844727,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011934007917131697,0.006607455643786056,0.00465083122253418,0.021159887313842773,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011989150728498186,0.006454531962348661,0.0031621456146240234,0.020948171615600586,0.0
7.0,3.0,1.3787834934861753,1.9502120649147467,0.010801990826924643,0.00590918180588837,0.0024580955505371094,0.020260095596313477,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.012114695140293666,0.006927392546993728,0.0014209747314453125,0.021019935607910156,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.012014729636056083,0.007330845233548995,0.00035309791564941406,0.021162986755371094,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011865990502493722,0.0072135141209425605,0.0009489059448242188,0.020954132080078125,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.012000152042933874,0.007238026166572464,0.003770112991333008,0.021203041076660156,0.0
7.0,3.0,1.3787834934861753,1.8423709931771084,0.01299746831258138,0.007482914207071638,0.002752065658569336,0.020932912826538086,0.0
8.0,4.0,1.5487949406953985,2.0,0.012085574013846261,0.008015289930059248,0.0005750656127929688,0.021172046661376953,0.0
8.0,3.0,1.2987949406953985,1.75,0.012876272201538086,0.008834059100778217,0.0013358592987060547,0.02108001708984375,0.0
8.0,3.0,1.2987949406953985,1.75,0.01308199337550572,0.008469025542433572,0.0017690658569335938,0.021014928817749023,0.0
7.0,3.0,1.3787834934861753,1.3787834934861753,0.014626820882161459,0.008339028784665272,0.00033593177795410156,0.021059036254882812,0.0
8.0,3.0,1.2987949406953985,1.2987949406953985,0.013852153505597795,0.0071615032616952085,0.001538991928100586,0.02116990089416504,0.0
8.0,3.0,1.2987949406953985,1.2987949406953985,0.013548987252371652,0.00698899173431213,0.0022890567779541016,0.02118706703186035,0.0
7.0,2.0,0.863120568566631,0.863120568566631,0.013922015825907389,0.007058049751138536,0.004043102264404297,0.020940065383911133,0.0
8.0,3.0,1.2987949406953985,1.75,0.01354428700038365,0.006410682352510051,0.005110979080200195,0.02071094512939453,0.0
7.0,3.0,1.3787834934861753,1.3787834934861753,0.012743671735127768,0.006008952765136559,0.00442194938659668,0.021223068237304688,0.0
8.0,3.0,1.2987949406953985,1.2987949406953985,0.012009859085083008,0.007138106974648181,0.0015828609466552734,0.020863056182861328,0.0
17.0,4.0,1.54515219719895,2.41896119556797,0.005402565002441406,0.003899603752073991,0.00035309791564941406,0.015074968338012695,0.0
16.0,3.0,1.2987949406953985,2.3522170014624826,0.005827077229817708,0.004615627104169923,0.00020003318786621094,0.016742944717407227,0.0
15.0,3.0,1.3382689280764646,2.3068905956085186,0.005998134613037109,0.0048994253667730735,0.00023698806762695312,0.016868114471435547,0.0
15.0,3.0,1.3382689280764646,2.5232314287976205,0.006300074713570731,0.005422006776360474,0.0005850791931152344,0.015543937683105469,0.0
17.0,4.0,1.54515219719895,2.7489400470054295,0.005692183971405029,0.004714812904511762,0.00038814544677734375,0.014183998107910156,0.0
14.0,3.0,1.287054028118727,2.6455933144511468,0.006351544306828425,0.00560281041946159,0.0006189346313476562,0.016310930252075195,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011951276234218053,0.008378033810915017,0.0008399486541748047,0.02102518081665039,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011760881968906947,0.00822526360831274,0.0007610321044921875,0.02058887481689453,0.0
7.0,3.0,1.3787834934861753,1.9502120649147467,0.010796189308166504,0.008346902469448497,0.0016429424285888672,0.020991086959838867,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.012037719999040877,0.008022401498955863,0.00034308433532714844,0.02112102508544922,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011859144483293806,0.00767749148794339,0.00030803680419921875,0.020914077758789062,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011935744966779436,0.006934227402638388,0.0010101795196533203,0.02101612091064453,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.011941569192068917,0.006252825532386938,0.0025169849395751953,0.02102494239807129,0.0
7.0,3.0,1.3787834934861753,1.8423709931771084,0.013222654660542807,0.004918277818429595,0.00732111930847168,0.020669937133789062,0.0
8.0,4.0,1.5487949406953985,2.0,0.011933020183018275,0.00772153112232822,0.0007250308990478516,0.021044015884399414,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.012776306697300501,0.007374965013271979,0.003607034683227539,0.021032094955444336,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.012953690120152064,0.007635809407786888,0.002955913543701172,0.020734071731567383,0.0
8.0,3.0,1.2987949406953985,1.9056390622295665,0.013168437140328544,0.008988807343929053,0.0005240440368652344,0.02125692367553711,0.0
7.0,3.0,1.3787834934861753,1.8423709931771084,0.012232025464375814,0.010063301395874311,0.0003440380096435547,0.021060943603515625,0.0
8.0,3.0,1.2987949406953985,1.75,0.011879716600690569,0.008532704479181093,0.0007979869842529297,0.021059036254882812,0.0
8.0,3.0,1.2987949406953985,1.75,0.011821133749825614,0.008003887374317986,0.0018188953399658203,0.020759105682373047,0.0
8.0,3.0,1.2987949406953985,1.75,0.011932134628295898,0.007077877387530461,0.003186941146850586,0.020961999893188477,0.0
8.0,3.0,1.2987949406953985,1.75,0.011746440614972795,0.006534088834133864,0.0038568973541259766,0.020556926727294922,0.0
7.0,3.0,1.3787834934861753,1.3787834934861753,0.012769182523091635,0.006364344874270494,0.004026889801025391,0.020529985427856445,0.0
9.0,4.0,1.657742726504889,1.657742726504889,0.012099981307983398,0.006604098436855949,0.004418134689331055,0.02061009407043457,0.0
8.0,3.0,1.2987949406953985,1.2987949406953985,0.013754572187151228,0.0063888156124259155,0.00483393669128418,0.020601987838745117,0.0
7.0,2.0,0.863120568566631,0.863120568566631,0.013702193895975748,0.006973585152120267,0.005176067352294922,0.020587921142578125,0.0
8.0,3.0,1.2987949406953985,1.2987949406953985,0.012741736003330775,0.006851747901198461,0.00489497184753418,0.02054619789123535,0.0
8.0,3.0,1.2987949406953985,1.2987949406953985,0.012905427387782506,0.006671523082833648,0.005000114440917969,0.020643949508666992,0.0
8.0,3.0,1.2987949406953985,1.2987949406953985,0.012983594621930803,0.006724729509347684,0.0038368701934814453,0.020562171936035156,0.0
7.0,3.0,1.3787834934861753,1.3787834934861753,0.01412030061086019,0.00688825530097402,0.0033011436462402344,0.020633935928344727,0.0
8.0,3.0,1.2987949406953985,1.75,0.013657161167689733,0.006337944574915326,0.0032501220703125,0.020642995834350586,0.0
8.0,3.0,1.2987949406953985,1.75,0.013584000723702567,0.006539009847127435,0.002705097198486328,0.020598888397216797,0.0
7.0,3.0,1.1488348542809166,1.6644977792004612,0.013698339462280273,0.00741273888578703,0.002167940139770508,0.020814895629882812,0.0
9.0,4.0,1.657742726504889,2.0588138903312014,0.011305004358291626,0.0079620629391281,0.00049591064453125,0.02066206932067871,0.0
8.0,3.0,1.2987949406953985,1.75,0.013130017689296178,0.007691672303687085,0.0011839866638183594,0.021200895309448242,0.0
8.0,3.0,1.2987949406953985,1.2987949406953985,0.013110569545200892,0.00788484915523982,0.0004620552062988281,0.020558834075927734,0.0
7.0,3.0,1.3787834934861753,1.3787834934861753,0.011941989262898764,0.007960074079608352,0.0004210472106933594,0.020595073699951172,0.0
8.0,3.0,1.2987949406953985,1.75,0.011764866965157645,0.0074607220799828835,0.0002810955047607422,0.02067089080810547,0.0
8.0,3.0,1.2987949406953985,1.75,0.011741127286638533,0.007393436042240305,0.0007150173187255859,0.020560026168823242,0.0
8.0,3.0,1.2987949406953985,1.75,0.011694567544119698,0.007554739472969801,0.0006060600280761719,0.020679950714111328,0.0
